ride_id;customer_id;driver_id;start_location;end_location;city;country;ride_date;ride_time;ride_duration_minutes;fare_amount;ride_distance_miles;payment_method;voucher;rating
5031;1168;711;5137 Rowland Pass;24 Morning Circle;Kowary;Poland;05/08/2024;15:55;78;48.22;19.7;credit card;;3
9237;9376;786;5 Rigney Circle;6 Florence Court;Lityn;Ukraine;04/04/2024;17:50;68;67.68;1.2;mobile wallet;;5
1205;9049;314;7764 Dwight Street;07217 Green Ridge Plaza;Vigo;Spain;1/30/2024;02:29;50;9.33;0.8;mobile wallet;;2
9571;9945;505;129 Tony Center;703 Becker Alley;Saint-Brieuc;France;08/12/2024;08:39;29;36.3;17.8;mobile wallet;STU456;4
8587;1989;788;9438 Mitchell Way;932 Golf Course Terrace;Kecskemét;Hungary;06/05/2024;07:12;64;21.13;17.4;mobile wallet;;4
2992;8622;580;862 Dawn Road;4 Maywood Junction;Tizgane;Morocco;1/18/2024;18:27;17;90.9;2.1;cash;;4
7949;3808;427;2 Forest Dale Drive;2163 Sunnyside Lane;La Gloria;Mexico;4/21/2024;04:15;47;9.28;3.4;mobile wallet;ABC123;4
8315;7287;719;22597 Lotheville Plaza;0121 Ryan Trail;Szczerbice;Poland;5/23/2024;15:50;15;90.3;5.9;cash;;4
4321;1866;81;348 Cherokee Road;003 Walton Center;Shymkent;Kazakhstan;2/18/2024;16:12;93;9.19;3.1;mobile wallet;;5
2793;7698;168;3659 Vera Alley;6 Karstens Terrace;Oemofa;Indonesia;10/05/2024;19:42;15;44.13;15.8;mobile wallet;789GHI;5
703;1971;560;10835 Glacier Hill Terrace;7075 Mariners Cove Circle;Chibombo;Zambia;10/20/2024;22:04;81;43.4;15.1;cash;XYZ456;4
7944;6949;554;8583 Manley Lane;7 Arrowood Pass;Kalidawe;Indonesia;5/17/2024;01:44;41;54.29;6.2;credit card;;3
9017;2740;815;614 Havey Parkway;24570 Northland Place;Chambly;Canada;12/02/2024;16:28;28;93.26;12.3;mobile wallet;;4
7363;6476;779;46292 6th Way;23 Autumn Leaf Avenue;Ban Fang;Thailand;12/10/2024;16:16;20;22.83;11.2;cash;;4
3429;5565;445;6 Roth Terrace;70 Fremont Street;Paris 11;France;07/12/2024;20:07;48;27.52;2.5;cash;;4
9103;5621;899;175 Jenna Circle;3973 Saint Paul Parkway;Bairro;Portugal;7/23/2024;00:56;96;31.81;11.2;credit card;;4
2284;8977;820;6629 Oneill Terrace;55017 Menomonie Street;Balong;Indonesia;05/07/2024;19:26;24;48.37;6.2;cash;MNO789;3
9663;8479;817;44949 Old Gate Road;80 Clyde Gallagher Road;Ocoyo;Peru;05/07/2024;20:50;60;43.56;13.4;mobile wallet;PQR123;3
6741;4279;834;1 Myrtle Lane;97195 Doe Crossing Road;Pacaycasa;Peru;09/06/2024;15:39;51;35.78;14.6;cash;;5
7417;5089;938;2093 Vernon Way;036 Tennyson Plaza;Järfälla;Sweden;07/08/2024;15:46;10;18.7;11.9;credit card;456JKL;3
6530;7583;725;02799 Leroy Alley;7409 Riverside Parkway;Massy;France;03/05/2024;18:11;17;13.85;14.5;mobile wallet;789VWX;4
402;1891;371;2 Lake View Crossing;4298 Warner Trail;Rawson;Argentina;02/08/2024;15:49;86;94.6;14.7;cash;;3
5342;8971;277;8025 Morrow Trail;89083 Hazelcrest Hill;Yuelai;China;10/29/2024;00:34;21;40.13;2.2;credit card;;3
2290;1498;117;5 Colorado Terrace;9533 Lotheville Street;Itzig;Luxembourg;04/05/2024;07:09;60;97.21;7.1;cash;;4
92;10226;225;27 Service Drive;05 Kinsman Terrace;Baltimore;United States;3/25/2024;06:06;66;8.55;18.1;mobile wallet;;4
812;3876;85;7652 Sutherland Circle;479 Everett Drive;Lazarevac;Serbia;12/02/2024;17:39;56;37.11;17.5;cash;;3
3924;8854;654;9220 Muir Way;72 Scott Center;Monte do Outeiro;Portugal;12/02/2024;17:21;93;69.3;13.5;mobile wallet;;5
3419;4692;791;16 Farwell Park;523 Kensington Circle;Muarapinang;Indonesia;03/02/2024;12:39;38;34.72;16.1;credit card;;4
6289;779;826;7 Grover Circle;326 Dawn Court;Port Elizabeth;Saint Vincent and the Grenadines;6/18/2024;04:02;50;26.2;15.2;cash;789VWX;4
7646;4234;130;93632 Birchwood Road;4 Darwin Alley;Changtu;China;6/24/2024;02:40;117;99.23;7.7;cash;;5
9928;9121;499;751 Packers Park;659 Monterey Circle;Bartošovice;Czech Republic;10/26/2024;12:02;83;8.11;6.7;cash;STU456;2
6999;3416;372;510 Graceland Crossing;33542 Village Road;Kotadukuh;Indonesia;05/01/2024;11:11;79;46.74;13.6;mobile wallet;;4
8945;8119;648;4853 Anzinger Hill;96 Farwell Park;Novyye Gorki;Russia;12/13/2024;17:40;47;87.85;10.2;mobile wallet;;5
1829;4595;619;6417 Shoshone Point;827 Pepper Wood Court;Khantaghy;Kazakhstan;10/01/2024;05:03;58;89.27;14.0;cash;123DEF;5
5243;3100;63;4715 Esch Drive;812 Elka Plaza;Sandouping;China;10/30/2024;07:56;48;91.8;18.4;credit card;;5
7321;2148;949;2 Havey Alley;50299 Sutteridge Avenue;Ḩablah;Palestinian Territory;12/06/2024;19:40;100;47.29;19.0;cash;XYZ456;5
7558;6815;264;26707 Lighthouse Bay Way;725 Westend Way;Mỹ Tho;Vietnam;3/22/2024;09:14;67;93.09;8.3;mobile wallet;ABC123;3
5731;2445;222;8391 Barnett Parkway;055 Hazelcrest Road;Wenquan;China;5/14/2024;02:25;105;37.95;7.0;mobile wallet;MNO789;4
7535;2130;952;686 Longview Drive;59 Cascade Trail;Olkusz;Poland;01/06/2025;08:50;104;50.44;3.0;credit card;;5
7565;1610;360;408 Sauthoff Terrace;08 Evergreen Circle;Renko;Finland;12/05/2024;21:37;27;61.88;5.8;mobile wallet;456JKL;4
4691;6580;221;26 Main Hill;25015 East Hill;Dahay;Philippines;10/17/2024;00:20;52;22.93;17.0;mobile wallet;STU456;4
2003;5370;771;62445 New Castle Junction;93119 Hallows Place;Lipnica;Poland;5/18/2024;17:24;106;26.94;4.6;credit card;;3
5886;4720;644;711 David Circle;9489 Lakewood Gardens Park;San Rafael;Mexico;3/25/2024;05:59;113;68.15;8.1;cash;789GHI;4
8868;4345;204;4 Mendota Road;672 Fisk Junction;Paris 17;France;11/24/2024;22:25;63;34.62;3.0;credit card;;5
1243;9774;597;422 La Follette Crossing;846 Dawn Drive;Gospić;Croatia;12/08/2024;00:40;42;72.79;12.8;mobile wallet;123DEF;5
1827;4460;422;208 Kennedy Drive;02 Mandrake Center;Colón;Cuba;10/26/2024;06:40;116;34.58;2.4;credit card;;5
4688;7628;450;8 Forest Road;701 Dwight Road;Shahr-e Bābak;Iran;08/07/2024;09:54;12;83.53;14.6;credit card;;5
2623;7849;443;51 Armistice Plaza;22 Glendale Point;Karanganyar;Indonesia;4/18/2024;20:51;31;13.0;16.7;cash;MNO789;4
6384;3702;969;382 Service Junction;6 Bay Parkway;Svetlyy;Russia;9/15/2024;07:19;30;23.71;3.4;cash;;2
4147;6952;524;29 Tennyson Road;2 Grim Trail;Lionel Town;Jamaica;9/16/2024;15:52;106;60.57;14.7;cash;;4
5706;8980;393;0 Cottonwood Terrace;8 Bluejay Avenue;Bolesławiec;Poland;3/29/2024;04:25;90;22.59;10.8;cash;MNO789;3
3759;7435;136;842 Tennessee Road;8250 Lotheville Alley;Nanaimo;Canada;8/28/2024;21:05;11;12.98;13.8;cash;;4
6103;10455;9;11 Village Parkway;59562 Victoria Avenue;Victoria;Argentina;11/01/2024;23:35;17;88.23;4.4;cash;MNO789;4
712;10433;55;2 Fisk Lane;223 Bobwhite Pass;Bandarlampung;Indonesia;07/02/2024;08:47;36;16.75;19.5;credit card;;4
9258;1775;260;2997 Elka Junction;8 Susan Avenue;Colombia;Cuba;9/28/2024;06:43;80;15.59;10.5;cash;ABC123;5
333;10148;593;2403 Graedel Place;8782 Milwaukee Terrace;Wuxing;China;8/18/2024;03:51;22;55.22;14.6;cash;;5
756;5091;299;95317 Burrows Lane;1134 Bashford Place;Mino;Japan;9/22/2024;20:20;38;80.16;2.6;cash;;5
4200;6873;680;83 Dwight Parkway;854 Debs Court;Chandmanĭ;Mongolia;11/09/2024;23:45;101;27.94;15.6;cash;;3
7489;77;731;629 Butterfield Trail;455 Stoughton Point;Patsi;Comoros;3/28/2024;22:23;85;73.6;19.7;mobile wallet;;4
852;765;673;344 Straubel Drive;5 Miller Hill;Cibangun Tengah;Indonesia;6/15/2024;05:59;37;18.48;14.9;credit card;;4
7653;6784;385;218 Mendota Way;12232 Larry Pass;Greensboro;United States;01/06/2024;19:22;39;74.47;8.5;cash;123DEF;3
8425;9108;5;4388 Arrowood Place;1 La Follette Hill;Xintun;China;12/07/2024;18:51;15;42.15;5.1;mobile wallet;;4
3344;1108;74;69228 Sage Park;251 5th Alley;Independencia;Mexico;8/30/2024;10:45;73;97.04;12.4;mobile wallet;;1
8600;753;635;68 Ridgeway Pass;704 Blackbird Point;El Carmen;Colombia;2/16/2024;06:00;80;26.01;3.6;cash;789VWX;4
8719;6376;948;32612 Sullivan Center;46850 Kropf Road;Jhang Sadr;Pakistan;02/01/2024;22:40;86;37.89;8.3;credit card;;5
5079;4981;425;4991 Muir Drive;7520 Homewood Trail;Coxim;Brazil;3/20/2024;16:29;22;20.82;10.4;cash;;4
1267;7642;115;040 Sage Point;985 Buell Plaza;Lipsko;Poland;10/21/2024;01:08;105;25.93;8.0;mobile wallet;;5
415;8807;802;060 Westerfield Trail;48 Dakota Court;Cotabambas;Peru;04/08/2024;08:52;24;8.29;17.6;mobile wallet;XYZ456;3
1618;4512;320;3970 Pearson Place;57474 Luster Point;KwaMbonambi;South Africa;03/01/2024;08:00;85;59.41;4.9;cash;ABC123;4
3321;6589;404;266 Magdeline Drive;567 Emmet Plaza;Heshi;China;07/01/2024;23:36;5;11.74;19.5;credit card;PQR123;4
9289;3489;803;38 Artisan Way;2380 Monument Road;Kökar;Aland Islands;2/25/2024;07:15;49;83.19;9.1;cash;;3
1321;10467;420;470 Judy Avenue;9054 Laurel Alley;Huangqi;China;09/05/2024;02:53;34;77.8;19.6;mobile wallet;;5
362;10699;974;01064 Coolidge Road;282 Maple Wood Avenue;Huangyang;China;02/06/2024;00:37;80;26.96;13.6;credit card;;2
4214;4746;8;6 Westerfield Way;4419 Westport Trail;Al Matūn;Yemen;04/11/2024;09:17;95;97.87;0.8;cash;;3
2977;1296;837;96858 Westend Pass;4 Vernon Place;Breu;Peru;08/09/2024;07:22;17;50.49;7.4;mobile wallet;;3
5098;3121;542;00 Summit Place;087 Browning Hill;Meiyao;China;11/17/2024;08:53;71;27.39;7.6;cash;456JKL;3
8086;10480;424;8870 Green Center;6 Glacier Hill Lane;Kalān Deh;Afghanistan;11/10/2024;07:28;106;67.78;3.6;credit card;;4
8719;2229;397;6512 Bowman Lane;83 Farragut Junction;Kalanguy;Russia;9/18/2024;11:01;107;98.01;17.0;cash;;5
1520;2664;540;3909 Tony Point;3955 Sheridan Lane;Katipunan;Philippines;1/27/2024;15:56;69;75.4;13.8;mobile wallet;;4
6286;2982;339;24530 Westend Junction;99 Mitchell Place;San Agustin;Philippines;5/29/2024;19:20;114;67.26;10.7;cash;;3
2110;719;703;6 Bayside Circle;3 Shoshone Hill;Frýdlant;Czech Republic;8/30/2024;10:06;65;86.24;10.3;mobile wallet;;4
7327;3454;299;8960 Helena Park;9763 Carberry Terrace;Kute;Indonesia;12/13/2024;08:24;91;45.86;19.9;credit card;;4
3945;743;819;0867 Weeping Birch Alley;5 Sauthoff Court;Libertad;Philippines;09/05/2024;05:59;6;50.6;5.1;cash;;4
6400;8832;579;642 Hauk Park;85851 Holmberg Alley;Dhangarhi;Nepal;2/21/2024;17:31;68;97.21;7.2;cash;;2
1339;6162;273;04498 Maple Wood Circle;4708 Clyde Gallagher Way;Yanshi;China;03/06/2024;04:26;118;68.22;3.5;credit card;;3
2021;10139;64;978 Northport Avenue;9 Dakota Park;Mollebamba;Peru;6/16/2024;19:04;107;38.9;16.1;mobile wallet;;4
2859;9377;449;5 Bluestem Street;508 Melody Crossing;Nizhnyaya Omka;Russia;04/02/2024;20:02;33;25.46;2.7;cash;;3
1557;3729;178;10030 Bayside Lane;864 Oak Valley Point;Lendan;Indonesia;8/13/2024;01:52;45;77.08;17.1;credit card;ABC123;5
8369;7376;562;225 Maple Wood Center;661 Carberry Parkway;Gaojiazhuang;China;10/19/2024;06:18;99;10.38;4.1;mobile wallet;;4
6572;5123;282;7077 Onsgard Crossing;5894 Clarendon Terrace;Guéret;France;8/13/2024;17:02;83;34.99;7.3;credit card;;2
3172;3856;948;78 Mayer Terrace;72515 Laurel Center;Ágios Matthaíos;Greece;11/21/2024;10:15;98;43.34;9.1;mobile wallet;123DEF;5
1479;9102;884;7627 Killdeer Circle;1 Express Trail;Covas;Portugal;4/14/2024;11:54;61;59.6;13.3;mobile wallet;;4
569;2289;398;1279 Myrtle Lane;0 Melrose Drive;Mazkeret Batya;Israel;12/23/2024;00:30;69;18.88;17.9;cash;;4
984;10280;965;188 Grayhawk Crossing;877 Moose Plaza;Greater Napanee;Canada;9/26/2024;12:00;81;49.39;15.8;cash;789GHI;5
588;440;998;96639 Village Green Park;84 Golf Pass;Bhopālwāla;Pakistan;10/27/2024;14:45;76;63.34;5.3;mobile wallet;;2
9598;2235;638;41 Vermont Hill;5236 Hazelcrest Road;Dortmund;Germany;5/16/2024;05:45;34;21.1;16.6;credit card;;5
2721;8924;303;8331 Welch Avenue;4340 Lyons Center;Nantes;France;5/15/2024;13:59;10;23.59;11.0;cash;;4
3660;2208;776;5 Sherman Pass;32402 Hanover Circle;Gaohe;China;03/07/2024;20:48;29;87.08;4.3;credit card;789GHI;2
5388;4103;592;3 Ridgeview Avenue;66360 Southridge Trail;Santo Antônio do Monte;Brazil;7/28/2024;20:03;96;10.74;14.0;cash;XYZ456;4
2716;9829;427;4389 Reinke Hill;419 Pearson Circle;Cauto Cristo;Cuba;12/22/2024;19:06;87;19.46;7.1;credit card;;5
9799;9522;803;28747 Gale Parkway;7365 Acker Crossing;Lagny-sur-Marne;France;06/08/2024;03:19;45;66.45;2.2;cash;;3
4469;2159;404;0 Drewry Crossing;30 Tomscot Lane;Dębno;Poland;9/23/2024;18:59;43;35.67;3.8;cash;456JKL;4
6934;2306;327;148 Stephen Road;61731 Pond Alley;Al Kittah;Jordan;11/08/2024;08:29;16;38.81;13.8;mobile wallet;YZA123;4
5540;8947;643;1 Marcy Point;6 Green Drive;Khlong Toei;Thailand;4/30/2024;13:29;6;49.81;5.9;mobile wallet;;5
9344;9917;623;54 Calypso Lane;65472 Hooker Point;Zhifudao;China;1/28/2024;05:37;51;15.04;16.0;mobile wallet;ABC123;5
4285;7657;155;5 Kensington Plaza;45184 Forest Dale Crossing;Uman’;Ukraine;7/26/2024;01:49;119;10.77;17.4;cash;;4
7531;9840;606;754 Utah Pass;74 Tennyson Lane;Khoa;Laos;10/24/2024;03:20;50;89.52;1.6;credit card;;4
5052;10696;697;743 Lien Park;4 Springs Point;Cibeusi;Indonesia;04/08/2024;14:55;24;55.92;5.0;mobile wallet;MNO789;3
4050;2505;346;83892 Prentice Park;4 Forest Run Trail;Louisville;United States;4/15/2024;04:44;34;11.43;10.2;credit card;XYZ456;3
3305;1412;892;13021 Troy Park;632 Saint Paul Road;Pokrovka;Russia;10/07/2024;08:31;93;55.15;13.1;cash;;5
6515;8652;508;8 Twin Pines Road;774 Hansons Alley;Star’;Russia;09/05/2024;22:10;92;9.25;18.8;mobile wallet;XYZ456;5
7884;2967;765;9970 Pierstorff Park;0 Moulton Trail;Scottsdale;United States;2/14/2024;16:01;44;19.46;8.1;mobile wallet;456JKL;4
5944;2294;396;7 Cardinal Alley;1 Logan Terrace;Jinquan;China;7/20/2024;19:32;105;68.26;12.8;credit card;;5
11;4280;45;85415 Oneill Street;85554 Northport Lane;Piippola;Finland;12/04/2024;00:35;16;93.86;6.4;cash;;4
8010;5281;977;30647 Bunker Hill Hill;725 Valley Edge Pass;Ciudad Vieja;Guatemala;5/14/2024;14:44;105;18.12;17.3;mobile wallet;ABC123;5
2960;8452;545;165 Elka Terrace;9 Logan Hill;Marantao;Philippines;1/22/2024;06:51;42;14.51;13.5;credit card;XYZ456;1
3988;8612;890;6994 Sloan Plaza;787 Lotheville Crossing;Inuyama;Japan;8/25/2024;14:23;16;52.78;6.2;mobile wallet;789GHI;4
673;9860;804;9 Oak Valley Parkway;20245 Burning Wood Parkway;Kristiansand S;Norway;1/22/2024;00:28;54;15.7;3.9;credit card;XYZ456;4
7389;5981;32;61 Riverside Point;86456 Bayside Plaza;Balagon;Philippines;4/22/2024;04:51;52;38.74;16.8;credit card;;5
5955;6217;957;69164 Center Plaza;153 Goodland Terrace;Danville;Canada;10/31/2024;02:24;29;44.81;15.9;credit card;ABC123;3
1166;6911;172;9 Gerald Crossing;05 Fulton Road;Bajiao;China;12/13/2024;02:19;53;87.96;14.7;cash;;2
6452;8746;179;4780 Colorado Center;96 Nova Point;Khorugh;Tajikistan;5/15/2024;11:00;18;92.4;17.5;mobile wallet;ABC123;4
4685;7375;988;97 Westerfield Avenue;93 Homewood Crossing;Brodósqui;Brazil;11/30/2024;05:00;100;62.52;8.9;credit card;;4
6160;5562;307;29 Prairie Rose Terrace;37967 Carpenter Trail;Seara;Portugal;02/05/2024;11:02;120;39.33;12.1;credit card;;2
6259;2584;157;4 Hudson Pass;27 Tony Pass;Qagan Obo;China;03/08/2024;16:29;35;42.02;8.5;cash;ABC123;2
9047;6478;825;39074 Kim Parkway;0580 Farmco Drive;Ujar;Azerbaijan;10/31/2024;17:38;106;32.28;7.4;credit card;YZA123;3
7048;5990;120;6832 Forest Dale Way;95975 Goodland Lane;Suso;Philippines;10/22/2024;10:33;62;92.63;11.0;credit card;;5
5216;2467;355;8 Del Sol Avenue;24449 Pepper Wood Hill;Tarica;Peru;08/11/2024;08:52;34;61.55;11.8;mobile wallet;XYZ456;3
8534;1528;508;913 Delaware Parkway;8506 Colorado Trail;Morshansk;Russia;10/14/2024;14:13;75;26.74;0.8;mobile wallet;;3
4389;3677;541;5485 Kingsford Plaza;6 Center Way;Shirgjan;Albania;05/05/2024;13:20;71;48.93;17.7;credit card;ABC123;5
3625;10222;435;364 Armistice Place;57 Carpenter Road;Esperalvillo;Dominican Republic;01/05/2024;06:43;107;55.36;17.8;credit card;;5
629;9069;923;36360 Hoepker Point;747 Carberry Crossing;Bureya;Russia;06/12/2024;06:47;18;66.05;13.5;cash;;4
5768;8964;909;979 Rowland Street;95499 Elgar Hill;Boucinha;Portugal;06/05/2024;05:48;67;32.88;19.1;mobile wallet;;4
5886;3630;732;5 Eastwood Road;9 Sheridan Place;Dongxi;China;1/15/2024;22:38;112;71.54;12.3;credit card;;4
973;6515;140;57156 Haas Circle;4 Pearson Parkway;Auxerre;France;2/29/2024;08:04;90;19.02;13.0;mobile wallet;;3
5175;8136;552;0268 Northridge Terrace;58 Fordem Road;Ilioúpoli;Greece;7/14/2024;01:42;52;49.75;4.2;credit card;;4
2803;2195;483;038 Lillian Hill;54945 Beilfuss Center;Magoúla;Greece;8/21/2024;17:51;22;47.89;14.9;mobile wallet;;3
2546;7195;146;9515 Starling Lane;84 Artisan Crossing;Shangbahe;China;11/03/2024;10:30;108;26.2;17.6;credit card;YZA123;5
1312;852;561;9 Di Loreto Way;8111 Stephen Avenue;Kolape;Philippines;09/12/2024;23:11;112;93.38;13.7;mobile wallet;;3
1712;7516;629;7 Northland Center;01 Mosinee Circle;Yaojiaji;China;10/01/2024;10:04;22;35.28;9.9;cash;;5
383;8743;450;0 Doe Crossing Court;8518 Steensland Alley;Qaxbaş;Azerbaijan;8/28/2024;06:37;111;11.86;13.3;cash;MNO789;5
3854;6125;439;3 Fairview Center;688 Mockingbird Alley;Masumbwe;Tanzania;01/08/2024;16:35;77;55.1;16.6;mobile wallet;;3
9293;2954;755;83 Bonner Point;69 Village Green Junction;Al Munīrah;Yemen;02/08/2024;22:19;15;39.64;3.6;cash;;3
7307;8620;354;20366 Cherokee Way;71455 Veith Drive;Taldom;Russia;6/13/2024;18:57;64;81.71;14.3;cash;789VWX;4
7927;4024;633;6 Old Shore Place;52 Heffernan Drive;Zakamensk;Russia;6/25/2024;16:45;35;46.04;5.8;cash;;5
733;8193;408;53 Jenna Terrace;223 Nobel Junction;Ma’an;China;12/04/2024;19:19;119;33.04;17.1;mobile wallet;456JKL;5
6298;6031;226;382 Merchant Road;729 Cottonwood Plaza;Agbor;Nigeria;6/23/2024;16:03;51;52.33;18.7;mobile wallet;YZA123;4
485;3279;784;9 Jenna Pass;4 Carioca Road;Dukuh Kaler;Indonesia;4/17/2024;16:41;87;57.65;19.6;cash;123DEF;3
7720;3220;256;1 Talisman Alley;1 Springs Hill;Sila Lat;Thailand;10/12/2024;22:34;35;48.15;14.6;credit card;;4
7542;1159;632;28115 Johnson Avenue;8 Cordelia Plaza;San Andrés;Guatemala;10/08/2024;01:00;49;23.96;19.9;cash;;3
2833;143;181;7087 Stang Parkway;9918 Ridge Oak Center;Pisan;Indonesia;10/25/2024;23:12;112;59.73;18.7;cash;;5
7110;807;559;99 Huxley Place;1 Cordelia Parkway;Catungawan Sur;Philippines;8/19/2024;07:26;55;87.89;3.9;mobile wallet;;3
4381;6057;118;3128 Hagan Drive;3806 Springview Terrace;Magisterial;Mexico;07/03/2024;11:17;62;22.85;7.3;mobile wallet;;3
4053;2979;609;26 Monument Avenue;029 Tennessee Crossing;La Paloma;Uruguay;5/27/2024;17:23;103;75.23;19.3;cash;789GHI;5
5442;10283;957;788 Paget Parkway;6414 Bunker Hill Place;Tamano;Japan;06/03/2024;02:25;52;52.46;12.9;mobile wallet;XYZ456;4
5212;4817;135;0828 6th Avenue;624 Dakota Crossing;Chonghe;China;08/10/2024;11:08;22;97.25;8.4;credit card;XYZ456;4
5067;10419;40;2 Eliot Drive;46540 Hayes Alley;Tiblawan;Philippines;12/04/2024;03:54;78;22.39;5.7;credit card;;2
5648;4730;677;8 Kings Street;276 Prentice Parkway;Tinta;Peru;03/09/2024;06:35;80;50.75;17.5;mobile wallet;;3
6128;3907;470;9684 Delaware Avenue;87908 Superior Street;Duba-Yurt;Russia;7/25/2024;00:24;46;65.2;6.1;credit card;;5
5313;6341;635;356 Maple Place;38 Oriole Court;Solna;Sweden;04/12/2024;22:23;39;25.66;11.8;cash;789VWX;5
794;9573;521;7 Corscot Alley;6482 Elka Street;Jindřichův Hradec;Czech Republic;12/07/2024;08:23;33;74.81;7.5;mobile wallet;;5
6333;5829;426;104 Delaware Plaza;27 Ramsey Terrace;Shakhun’ya;Russia;3/21/2024;23:24;36;40.14;2.5;mobile wallet;;1
76;10825;900;8 Killdeer Circle;69 Thackeray Street;La Tebaida;Colombia;11/27/2024;00:48;99;39.83;19.5;cash;ABC123;4
7632;7363;714;5 Warrior Alley;78452 Farwell Plaza;Horana South;Sri Lanka;2/18/2024;07:14;59;80.11;3.0;cash;;3
2812;3603;94;4 Karstens Street;8 Fieldstone Circle;IJmuiden;Netherlands;08/11/2024;07:54;50;56.97;19.0;credit card;456JKL;4
4829;6769;873;15810 Cody Plaza;9197 Pond Drive;Pudoc North;Philippines;11/13/2024;00:43;51;14.01;16.9;credit card;;4
8121;9927;235;972 Gerald Drive;037 Graedel Crossing;Łagów;Poland;9/23/2024;14:54;101;81.73;3.4;mobile wallet;789GHI;2
7734;1059;808;2932 Bashford Street;28 Hovde Alley;Itambé;Brazil;8/19/2024;08:38;28;88.3;4.5;credit card;;3
9772;6006;584;505 Union Crossing;43109 Loomis Lane;Višňova;Czech Republic;3/31/2024;20:05;56;50.32;6.3;cash;MNO789;4
2522;10319;498;6294 Autumn Leaf Avenue;479 Quincy Point;Ciomas;Indonesia;02/08/2024;13:21;109;35.8;9.4;credit card;;3
6019;1603;94;65 Lerdahl Parkway;171 Schmedeman Plaza;San Miguel;Mexico;01/12/2024;06:38;75;89.48;8.5;cash;456JKL;3
6826;3981;649;7 Thackeray Park;101 Melody Avenue;Mapinrea;Indonesia;3/23/2024;16:58;15;65.37;19.1;cash;;4
9129;3193;647;321 Little Fleur Center;76934 American Parkway;Orsay;France;01/08/2025;05:18;43;75.2;6.4;cash;STU456;4
5150;8243;71;28486 Northridge Center;96224 Mccormick Place;Nanto-shi;Japan;9/17/2024;05:47;99;80.19;7.2;credit card;123DEF;4
7651;357;670;481 Marquette Place;7 Messerschmidt Trail;Guanyinsi;China;05/11/2024;07:47;93;13.16;12.9;cash;STU456;5
4720;1709;430;9261 Holy Cross Drive;946 Mifflin Terrace;Gagnoa;Ivory Coast;9/16/2024;06:08;115;81.34;17.7;cash;;4
7827;7857;501;8788 Clemons Place;6 Superior Circle;Otra Banda;Dominican Republic;11/30/2024;10:32;85;25.77;2.2;cash;XYZ456;4
4514;9996;531;1 Hagan Pass;704 Rutledge Way;Mateur;Tunisia;5/30/2024;02:09;110;96.9;7.7;mobile wallet;;4
8007;5439;152;3385 Paget Trail;29924 Bunker Hill Drive;Janūb as Surrah;Kuwait;7/15/2024;17:50;93;17.27;14.4;mobile wallet;123DEF;5
5827;6241;193;0 Prairie Rose Center;6 Roxbury Point;Xin Bulag;China;9/30/2024;17:18;111;52.41;15.7;credit card;;5
9304;7853;146;49 Starling Crossing;852 Doe Crossing Pass;Labytnangi;Russia;8/15/2024;09:38;72;17.3;18.7;credit card;XYZ456;2
4126;3026;112;1671 Comanche Court;2 Paget Parkway;Henghe;China;01/03/2024;16:20;24;75.19;16.6;mobile wallet;;5
4264;8390;781;3133 Dorton Road;875 Pine View Center;Des Moines;United States;4/13/2024;19:04;15;76.94;10.0;mobile wallet;;4
4174;6646;588;038 Macpherson Junction;8695 Starling Street;Tromsø;Norway;5/16/2024;20:20;106;83.93;11.9;credit card;;3
7;4335;327;1 Kim Center;5818 Riverside Park;Shiye;China;7/29/2024;18:12;39;39.76;4.1;mobile wallet;;5
1991;6435;173;92 Sutteridge Pass;454 Rutledge Junction;Seixas do Douro;Portugal;1/19/2024;03:02;93;34.0;4.9;mobile wallet;;5
5170;4773;838;97 Service Pass;72954 Graceland Terrace;Sŭngho 1-tong;North Korea;9/17/2024;20:37;115;24.43;10.2;cash;;4
1440;5117;775;423 Mayfield Road;94837 Fairview Drive;Ludvika;Sweden;05/10/2024;17:47;31;78.55;6.9;credit card;STU456;5
6468;6741;68;26 Summer Ridge Way;154 Boyd Junction;Kanáli;Greece;2/19/2024;21:44;23;14.63;13.5;cash;;5
311;4571;644;00608 Northfield Parkway;82440 Gerald Circle;Qingjiangqiao;China;3/25/2024;18:12;76;73.96;13.4;cash;;3
